name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type
,76,782,781,Highway,1,5.79628,1,3000,60,1,0,5.79628,3000,0.15,4,1,1,100,10,0,1
,76,782,783,Highway,1,5.97831,1,3000,60,1,0,5.97831,3000,0.15,4,1,1,100,10,0,1
,76,782,787,Highway,1,5.551,1,3500,60,1,0,5.551,3500,0.15,4,1,1,100,10,0,1
,76,782,917,Highway,1,6.89408,1,3000,60,1,0,6.89408,3000,0.15,4,1,1,100,10,0,1
,76,782,918,Highway,1,6.39191,1,500,60,1,0,6.39191,500,0.15,4,1,1,100,10,0,1
,76,783,237,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,783,782,Highway,1,5.97831,1,3000,60,1,0,5.97831,3000,0.15,4,1,1,100,10,0,1
,76,783,784,Highway,1,3.90829,1,3500,60,1,0,3.90829,3500,0.15,4,1,1,100,10,0,1
,76,783,788,Highway,1,4.62957,1,1500,60,1,0,4.62957,1500,0.15,4,1,1,100,10,0,1
,76,783,789,Highway,1,4.57175,1,1000,60,1,0,4.57175,1000,0.15,4,1,1,100,10,0,1
,76,783,918,Highway,1,6.72689,1,500,60,1,0,6.72689,500,0.15,4,1,1,100,10,0,1
,76,783,919,Highway,1,6.33608,1,1500,60,1,0,6.33608,1500,0.15,4,1,1,100,10,0,1
,76,784,238,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,784,738,Highway,1,2.867,1,1500,60,1,0,2.867,1500,0.15,4,1,1,100,10,0,1
,76,784,783,Highway,1,3.90829,1,3500,60,1,0,3.90829,3500,0.15,4,1,1,100,10,0,1
,76,784,792,Highway,1,5.795,1,1000,60,1,0,5.795,1000,0.15,4,1,1,100,10,0,1
,76,784,919,Highway,1,5.77023,1,2500,60,1,0,5.77023,2500,0.15,4,1,1,100,10,0,1
,76,785,239,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,785,780,Highway,1,5.734,1,2500,60,1,0,5.734,2500,0.15,4,1,1,100,10,0,1
,76,785,786,Highway,1,5.856,1,4000,60,1,0,5.856,4000,0.15,4,1,1,100,10,0,1
,76,785,793,Highway,1,5.79532,1,4000,60,1,0,5.79532,4000,0.15,4,1,1,100,10,0,1
,76,785,914,Highway,1,7.74796,1,2500,60,1,0,7.74796,2500,0.15,4,1,1,100,10,0,1
,76,786,240,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,786,781,Highway,1,5.67333,1,2500,60,1,0,5.67333,2500,0.15,4,1,1,100,10,0,1
,76,786,785,Highway,1,5.856,1,4000,60,1,0,5.856,4000,0.15,4,1,1,100,10,0,1
,76,786,787,Highway,1,5.856,1,1500,60,1,0,5.856,1500,0.15,4,1,1,100,10,0,1
,76,786,794,Highway,1,5.856,1,3000,60,1,0,5.856,3000,0.15,4,1,1,100,10,0,1
,76,787,241,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,787,782,Highway,1,5.551,1,3500,60,1,0,5.551,3500,0.15,4,1,1,100,10,0,1
,76,787,786,Highway,1,5.856,1,1500,60,1,0,5.856,1500,0.15,4,1,1,100,10,0,1
,76,787,789,Highway,1,4.69224,1,500,60,1,0,4.69224,500,0.15,4,1,1,100,10,0,1
,76,787,791,Highway,1,4.78452,1,500,60,1,0,4.78452,500,0.15,4,1,1,100,10,0,1
,76,787,795,Highway,1,5.91731,1,4500,60,1,0,5.91731,4500,0.15,4,1,1,100,10,0,1
,76,788,242,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,788,783,Highway,1,4.62957,1,1500,60,1,0,4.62957,1500,0.15,4,1,1,100,10,0,1
,76,788,789,Highway,1,2.92864,1,2000,60,1,0,2.92864,2000,0.15,4,1,1,100,10,0,1
,76,788,790,Highway,1,2.745,1,1500,60,1,0,2.745,1500,0.15,4,1,1,100,10,0,1
,76,788,792,Highway,1,2.728,1,2000,60,1,0,2.728,2000,0.15,4,1,1,100,10,0,1
,76,789,243,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,789,783,Highway,1,4.57175,1,1000,60,1,0,4.57175,1000,0.15,4,1,1,100,10,0,1
,76,789,787,Highway,1,4.69224,1,500,60,1,0,4.69224,500,0.15,4,1,1,100,10,0,1
,76,789,788,Highway,1,2.92864,1,2000,60,1,0,2.92864,2000,0.15,4,1,1,100,10,0,1
,76,789,791,Highway,1,2.867,1,1500,60,1,0,2.867,1500,0.15,4,1,1,100,10,0,1
,76,790,244,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,790,788,Highway,1,2.745,1,1500,60,1,0,2.745,1500,0.15,4,1,1,100,10,0,1
,76,790,791,Highway,1,2.92864,1,2000,60,1,0,2.92864,2000,0.15,4,1,1,100,10,0,1
,76,790,792,Highway,1,2.87736,1,2500,60,1,0,2.87736,2500,0.15,4,1,1,100,10,0,1
,76,790,796,Highway,1,2.989,1,2000,60,1,0,2.989,2000,0.15,4,1,1,100,10,0,1
,76,791,245,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,791,787,Highway,1,4.78452,1,500,60,1,0,4.78452,500,0.15,4,1,1,100,10,0,1
,76,791,789,Highway,1,2.867,1,1500,60,1,0,2.867,1500,0.15,4,1,1,100,10,0,1
,76,791,790,Highway,1,2.92864,1,2000,60,1,0,2.92864,2000,0.15,4,1,1,100,10,0,1
,76,791,797,Highway,1,3.05244,1,1500,60,1,0,3.05244,1500,0.15,4,1,1,100,10,0,1
,76,792,246,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,792,746,Highway,1,3.05,1,1000,60,1,0,3.05,1000,0.15,4,1,1,100,10,0,1
,76,792,784,Highway,1,5.795,1,1000,60,1,0,5.795,1000,0.15,4,1,1,100,10,0,1
,76,792,788,Highway,1,2.728,1,2000,60,1,0,2.728,2000,0.15,4,1,1,100,10,0,1
,76,792,790,Highway,1,2.87736,1,2500,60,1,0,2.87736,2500,0.15,4,1,1,100,10,0,1
,76,792,800,Highway,1,5.795,1,500,60,1,0,5.795,500,0.15,4,1,1,100,10,0,1
,76,793,247,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,793,785,Highway,1,5.79532,1,4000,60,1,0,5.79532,4000,0.15,4,1,1,100,10,0,1
,76,793,794,Highway,1,5.79532,1,3500,60,1,0,5.79532,3500,0.15,4,1,1,100,10,0,1
,76,793,801,Highway,1,5.85632,1,3000,60,1,0,5.85632,3000,0.15,4,1,1,100,10,0,1
,76,793,914,Highway,1,7.3111,1,2000,60,1,0,7.3111,2000,0.15,4,1,1,100,10,0,1
,76,794,248,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,794,786,Highway,1,5.856,1,3000,60,1,0,5.856,3000,0.15,4,1,1,100,10,0,1
,76,794,793,Highway,1,5.79532,1,3500,60,1,0,5.79532,3500,0.15,4,1,1,100,10,0,1
,76,794,795,Highway,1,5.91731,1,4000,60,1,0,5.91731,4000,0.15,4,1,1,100,10,0,1
,76,794,802,Highway,1,5.79532,1,3000,60,1,0,5.79532,3000,0.15,4,1,1,100,10,0,1
,76,795,249,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,795,787,Highway,1,5.91731,1,4500,60,1,0,5.91731,4500,0.15,4,1,1,100,10,0,1
,76,795,794,Highway,1,5.91731,1,4000,60,1,0,5.91731,4000,0.15,4,1,1,100,10,0,1
,76,795,797,Highway,1,4.51647,1,1500,60,1,0,4.51647,1500,0.15,4,1,1,100,10,0,1
,76,795,799,Highway,1,4.73487,1,2500,60,1,0,4.73487,2500,0.15,4,1,1,100,10,0,1
,76,795,803,Highway,1,5.734,1,2500,60,1,0,5.734,2500,0.15,4,1,1,100,10,0,1
,76,796,250,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,796,790,Highway,1,2.989,1,2000,60,1,0,2.989,2000,0.15,4,1,1,100,10,0,1
,76,796,797,Highway,1,3.05244,1,1000,60,1,0,3.05244,1000,0.15,4,1,1,100,10,0,1
,76,796,798,Highway,1,2.92864,1,1000,60,1,0,2.92864,1000,0.15,4,1,1,100,10,0,1
,76,796,800,Highway,1,2.75582,1,500,60,1,0,2.75582,500,0.15,4,1,1,100,10,0,1
,76,797,251,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,797,791,Highway,1,3.05244,1,1500,60,1,0,3.05244,1500,0.15,4,1,1,100,10,0,1
,76,797,795,Highway,1,4.51647,1,1500,60,1,0,4.51647,1500,0.15,4,1,1,100,10,0,1
,76,797,796,Highway,1,3.05244,1,1000,60,1,0,3.05244,1000,0.15,4,1,1,100,10,0,1
,76,797,799,Highway,1,3.05061,1,1000,60,1,0,3.05061,1000,0.15,4,1,1,100,10,0,1
,76,798,252,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,798,796,Highway,1,2.92864,1,1000,60,1,0,2.92864,1000,0.15,4,1,1,100,10,0,1
,76,798,799,Highway,1,3.05974,1,2000,60,1,0,3.05974,2000,0.15,4,1,1,100,10,0,1
,76,798,800,Highway,1,2.89348,1,1000,60,1,0,2.89348,1000,0.15,4,1,1,100,10,0,1
,76,798,804,Highway,1,2.99149,1,3000,60,1,0,2.99149,3000,0.15,4,1,1,100,10,0,1
,76,799,253,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,799,795,Highway,1,4.73487,1,2500,60,1,0,4.73487,2500,0.15,4,1,1,100,10,0,1
,76,799,797,Highway,1,3.05061,1,1000,60,1,0,3.05061,1000,0.15,4,1,1,100,10,0,1
,76,799,798,Highway,1,3.05974,1,2000,60,1,0,3.05974,2000,0.15,4,1,1,100,10,0,1
,76,799,805,Highway,1,2.80666,1,6000,60,1,0,2.80666,6000,0.15,4,1,1,100,10,0,1
,76,800,254,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,800,757,Highway,1,2.93054,1,3000,60,1,0,2.93054,3000,0.15,4,1,1,100,10,0,1
,76,800,792,Highway,1,5.795,1,500,60,1,0,5.795,500,0.15,4,1,1,100,10,0,1
,76,800,796,Highway,1,2.75582,1,500,60,1,0,2.75582,500,0.15,4,1,1,100,10,0,1
,76,800,798,Highway,1,2.89348,1,1000,60,1,0,2.89348,1000,0.15,4,1,1,100,10,0,1
,76,800,808,Highway,1,5.978,1,500,60,1,0,5.978,500,0.15,4,1,1,100,10,0,1
,76,801,255,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,801,389,Highway,1,7.50969,1,2500,60,1,0,7.50969,2500,0.15,4,1,1,100,10,0,1
,76,801,793,Highway,1,5.85632,1,3000,60,1,0,5.85632,3000,0.15,4,1,1,100,10,0,1
,76,801,802,Highway,1,5.917,1,2000,60,1,0,5.917,2000,0.15,4,1,1,100,10,0,1
,76,801,913,Highway,1,20.8982,1,3500,60,1,0,20.8982,3500,0.15,4,1,1,100,10,0,1
,76,802,256,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,802,388,Highway,1,4.42618,1,2000,60,1,0,4.42618,2000,0.15,4,1,1,100,10,0,1
,76,802,794,Highway,1,5.79532,1,3000,60,1,0,5.79532,3000,0.15,4,1,1,100,10,0,1
,76,802,801,Highway,1,5.917,1,2000,60,1,0,5.917,2000,0.15,4,1,1,100,10,0,1
,76,802,803,Highway,1,5.856,1,2500,60,1,0,5.856,2500,0.15,4,1,1,100,10,0,1
,76,803,257,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,803,709,Highway,1,6.1003,1,2500,60,1,0,6.1003,2500,0.15,4,1,1,100,10,0,1
,76,803,795,Highway,1,5.734,1,2500,60,1,0,5.734,2500,0.15,4,1,1,100,10,0,1
,76,803,802,Highway,1,5.856,1,2500,60,1,0,5.856,2500,0.15,4,1,1,100,10,0,1
,76,803,805,Highway,1,4.60136,1,1000,60,1,0,4.60136,1000,0.15,4,1,1,100,10,0,1
,76,803,807,Highway,1,4.758,1,1000,60,1,0,4.758,1000,0.15,4,1,1,100,10,0,1
,76,804,258,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,804,798,Highway,1,2.99149,1,3000,60,1,0,2.99149,3000,0.15,4,1,1,100,10,0,1
,76,804,805,Highway,1,2.86765,1,4500,60,1,0,2.86765,4500,0.15,4,1,1,100,10,0,1
,76,804,806,Highway,1,3.05061,1,2000,60,1,0,3.05061,2000,0.15,4,1,1,100,10,0,1
,76,804,808,Highway,1,2.8383,1,2500,60,1,0,2.8383,2500,0.15,4,1,1,100,10,0,1
,76,805,259,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,805,799,Highway,1,2.80666,1,6000,60,1,0,2.80666,6000,0.15,4,1,1,100,10,0,1
,76,805,803,Highway,1,4.60136,1,1000,60,1,0,4.60136,1000,0.15,4,1,1,100,10,0,1
,76,805,804,Highway,1,2.86765,1,4500,60,1,0,2.86765,4500,0.15,4,1,1,100,10,0,1
,76,805,807,Highway,1,2.98962,1,2000,60,1,0,2.98962,2000,0.15,4,1,1,100,10,0,1
,76,806,260,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,806,710,Highway,1,2.867,1,2500,60,1,0,2.867,2500,0.15,4,1,1,100,10,0,1
,76,806,804,Highway,1,3.05061,1,2000,60,1,0,3.05061,2000,0.15,4,1,1,100,10,0,1
,76,806,807,Highway,1,2.989,1,2000,60,1,0,2.989,2000,0.15,4,1,1,100,10,0,1
,76,806,808,Highway,1,2.9784,1,1500,60,1,0,2.9784,1500,0.15,4,1,1,100,10,0,1
,76,807,261,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,807,711,Highway,1,2.74568,1,2500,60,1,0,2.74568,2500,0.15,4,1,1,100,10,0,1
,76,807,803,Highway,1,4.758,1,1000,60,1,0,4.758,1000,0.15,4,1,1,100,10,0,1
,76,807,805,Highway,1,2.98962,1,2000,60,1,0,2.98962,2000,0.15,4,1,1,100,10,0,1
,76,807,806,Highway,1,2.989,1,2000,60,1,0,2.989,2000,0.15,4,1,1,100,10,0,1
,76,808,262,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,808,584,Highway,1,6.26996,1,500,60,1,0,6.26996,500,0.15,4,1,1,100,10,0,1
,76,808,768,Highway,1,2.928,1,4500,60,1,0,2.928,4500,0.15,4,1,1,100,10,0,1
,76,808,800,Highway,1,5.978,1,500,60,1,0,5.978,500,0.15,4,1,1,100,10,0,1
,76,808,804,Highway,1,2.8383,1,2500,60,1,0,2.8383,2500,0.15,4,1,1,100,10,0,1
,76,808,806,Highway,1,2.9784,1,1500,60,1,0,2.9784,1500,0.15,4,1,1,100,10,0,1
,76,809,263,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,809,697,Highway,1,2.989,1,2500,60,1,0,2.989,2500,0.15,4,1,1,100,10,0,1
,76,809,810,Highway,1,2.928,1,1000,60,1,0,2.928,1000,0.15,4,1,1,100,10,0,1
,76,809,811,Highway,1,2.989,1,2500,60,1,0,2.989,2500,0.15,4,1,1,100,10,0,1
,76,809,814,Highway,1,2.92864,1,2500,60,1,0,2.92864,2500,0.15,4,1,1,100,10,0,1
,76,810,264,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,810,698,Highway,1,2.86765,1,2000,60,1,0,2.86765,2000,0.15,4,1,1,100,10,0,1
,76,810,809,Highway,1,2.928,1,1000,60,1,0,2.928,1000,0.15,4,1,1,100,10,0,1
,76,810,812,Highway,1,2.98962,1,3500,60,1,0,2.98962,3500,0.15,4,1,1,100,10,0,1
,76,810,866,Highway,1,4.57663,1,2500,60,1,0,4.57663,2500,0.15,4,1,1,100,10,0,1
,76,811,265,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,811,809,Highway,1,2.989,1,2500,60,1,0,2.989,2500,0.15,4,1,1,100,10,0,1
,76,811,812,Highway,1,2.867,1,2500,60,1,0,2.867,2500,0.15,4,1,1,100,10,0,1
,76,811,816,Highway,1,3.11339,1,3000,60,1,0,3.11339,3000,0.15,4,1,1,100,10,0,1
,76,811,817,Highway,1,2.93054,1,2500,60,1,0,2.93054,2500,0.15,4,1,1,100,10,0,1
,76,812,266,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,812,810,Highway,1,2.98962,1,3500,60,1,0,2.98962,3500,0.15,4,1,1,100,10,0,1
,76,812,811,Highway,1,2.867,1,2500,60,1,0,2.867,2500,0.15,4,1,1,100,10,0,1
,76,812,818,Highway,1,3.11339,1,2000,60,1,0,3.11339,2000,0.15,4,1,1,100,10,0,1
,76,812,866,Highway,1,4.53415,1,1000,60,1,0,4.53415,1000,0.15,4,1,1,100,10,0,1
,76,813,267,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,813,472,Highway,1,1.87122,1,3000,60,1,0,1.87122,3000,0.15,4,1,1,100,10,0,1
,76,813,473,Highway,1,0.7446,1,1000,60,1,0,0.7446,1000,0.15,4,1,1,100,10,0,1
,76,813,701,Highway,1,2.93054,1,2000,60,1,0,2.93054,2000,0.15,4,1,1,100,10,0,1
,76,813,814,Highway,1,3.05549,1,6000,60,1,0,3.05549,6000,0.15,4,1,1,100,10,0,1
,76,814,268,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,814,702,Highway,1,2.92864,1,3500,60,1,0,2.92864,3500,0.15,4,1,1,100,10,0,1
,76,814,809,Highway,1,2.92864,1,2500,60,1,0,2.92864,2500,0.15,4,1,1,100,10,0,1
,76,814,813,Highway,1,3.05549,1,6000,60,1,0,3.05549,6000,0.15,4,1,1,100,10,0,1
,76,814,816,Highway,1,2.93371,1,2500,60,1,0,2.93371,2500,0.15,4,1,1,100,10,0,1
,76,815,269,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,815,471,Highway,1,3.24219,1,3000,60,1,0,3.24219,3000,0.15,4,1,1,100,10,0,1
,76,815,472,Highway,1,1.4461,1,3000,60,1,0,1.4461,3000,0.15,4,1,1,100,10,0,1
,76,815,638,Highway,1,4.39242,1,2000,60,1,0,4.39242,2000,0.15,4,1,1,100,10,0,1
,76,815,821,Highway,1,2.93054,1,2500,60,1,0,2.93054,2500,0.15,4,1,1,100,10,0,1
,76,816,270,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,816,471,Highway,1,0.65699,1,3000,60,1,0,0.65699,3000,0.15,4,1,1,100,10,0,1
,76,816,811,Highway,1,3.11339,1,3000,60,1,0,3.11339,3000,0.15,4,1,1,100,10,0,1
,76,816,814,Highway,1,2.93371,1,2500,60,1,0,2.93371,2500,0.15,4,1,1,100,10,0,1
,76,816,822,Highway,1,2.92864,1,2500,60,1,0,2.92864,2500,0.15,4,1,1,100,10,0,1
,76,817,271,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,817,470,Highway,1,0.61304,1,1000,60,1,0,0.61304,1000,0.15,4,1,1,100,10,0,1
,76,817,811,Highway,1,2.93054,1,2500,60,1,0,2.93054,2500,0.15,4,1,1,100,10,0,1
,76,817,818,Highway,1,2.87283,1,3500,60,1,0,2.87283,3500,0.15,4,1,1,100,10,0,1
,76,817,819,Highway,1,2.989,1,3500,60,1,0,2.989,3500,0.15,4,1,1,100,10,0,1
,76,818,272,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,818,812,Highway,1,3.11339,1,2000,60,1,0,3.11339,2000,0.15,4,1,1,100,10,0,1
,76,818,817,Highway,1,2.87283,1,3500,60,1,0,2.87283,3500,0.15,4,1,1,100,10,0,1
,76,818,820,Highway,1,2.80865,1,1500,60,1,0,2.80865,1500,0.15,4,1,1,100,10,0,1
,76,818,869,Highway,1,4.44087,1,1500,60,1,0,4.44087,1500,0.15,4,1,1,100,10,0,1
,76,819,273,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,819,469,Highway,1,0.65982,1,3000,60,1,0,0.65982,3000,0.15,4,1,1,100,10,0,1
,76,819,817,Highway,1,2.989,1,3500,60,1,0,2.989,3500,0.15,4,1,1,100,10,0,1
,76,819,820,Highway,1,2.745,1,1500,60,1,0,2.745,1500,0.15,4,1,1,100,10,0,1
,76,819,829,Highway,1,2.93815,1,3000,60,1,0,2.93815,3000,0.15,4,1,1,100,10,0,1
,76,820,274,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,820,818,Highway,1,2.80865,1,1500,60,1,0,2.80865,1500,0.15,4,1,1,100,10,0,1
,76,820,819,Highway,1,2.745,1,1500,60,1,0,2.745,1500,0.15,4,1,1,100,10,0,1
,76,820,830,Highway,1,3.05061,1,500,60,1,0,3.05061,500,0.15,4,1,1,100,10,0,1
,76,820,869,Highway,1,4.44087,1,1500,60,1,0,4.44087,1500,0.15,4,1,1,100,10,0,1
,76,821,275,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,821,815,Highway,1,2.93054,1,2500,60,1,0,2.93054,2500,0.15,4,1,1,100,10,0,1
,76,821,822,Highway,1,2.98962,1,2000,60,1,0,2.98962,2000,0.15,4,1,1,100,10,0,1
,76,821,823,Highway,1,2.928,1,4000,60,1,0,2.928,4000,0.15,4,1,1,100,10,0,1
,76,821,826,Highway,1,2.93371,1,2500,60,1,0,2.93371,2500,0.15,4,1,1,100,10,0,1
,76,822,276,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,822,470,Highway,1,3.19596,1,1000,60,1,0,3.19596,1000,0.15,4,1,1,100,10,0,1
,76,822,816,Highway,1,2.92864,1,2500,60,1,0,2.92864,2500,0.15,4,1,1,100,10,0,1
,76,822,821,Highway,1,2.98962,1,2000,60,1,0,2.98962,2000,0.15,4,1,1,100,10,0,1
,76,822,824,Highway,1,2.98962,1,2000,60,1,0,2.98962,2000,0.15,4,1,1,100,10,0,1
,76,823,277,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,823,821,Highway,1,2.928,1,4000,60,1,0,2.928,4000,0.15,4,1,1,100,10,0,1
,76,823,824,Highway,1,2.93054,1,2000,60,1,0,2.93054,2000,0.15,4,1,1,100,10,0,1
,76,823,828,Highway,1,2.928,1,3000,60,1,0,2.928,3000,0.15,4,1,1,100,10,0,1
,76,823,833,Highway,1,2.92864,1,3000,60,1,0,2.92864,3000,0.15,4,1,1,100,10,0,1
,76,824,278,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,824,469,Highway,1,3.54115,1,3000,60,1,0,3.54115,3000,0.15,4,1,1,100,10,0,1
,76,824,822,Highway,1,2.98962,1,2000,60,1,0,2.98962,2000,0.15,4,1,1,100,10,0,1
,76,824,823,Highway,1,2.93054,1,2000,60,1,0,2.93054,2000,0.15,4,1,1,100,10,0,1
,76,824,834,Highway,1,3.05061,1,9000,60,1,0,3.05061,9000,0.15,4,1,1,100,10,0,1
,76,825,279,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,825,638,Highway,1,3.0341,1,1000,60,1,0,3.0341,1000,0.15,4,1,1,100,10,0,1
,76,825,649,Highway,1,3.05,1,1500,60,1,0,3.05,1500,0.15,4,1,1,100,10,0,1
,76,825,826,Highway,1,2.86765,1,2000,60,1,0,2.86765,2000,0.15,4,1,1,100,10,0,1
,76,825,827,Highway,1,3.05061,1,1000,60,1,0,3.05061,1000,0.15,4,1,1,100,10,0,1
,76,826,280,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,826,638,Highway,1,3.0008,1,1500,60,1,0,3.0008,1500,0.15,4,1,1,100,10,0,1
,76,826,821,Highway,1,2.93371,1,2500,60,1,0,2.93371,2500,0.15,4,1,1,100,10,0,1
,76,826,825,Highway,1,2.86765,1,2000,60,1,0,2.86765,2000,0.15,4,1,1,100,10,0,1
,76,826,828,Highway,1,3.111,1,2000,60,1,0,3.111,2000,0.15,4,1,1,100,10,0,1
,76,827,281,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,827,651,Highway,1,2.93054,1,1000,60,1,0,2.93054,1000,0.15,4,1,1,100,10,0,1
,76,827,825,Highway,1,3.05061,1,1000,60,1,0,3.05061,1000,0.15,4,1,1,100,10,0,1
,76,827,828,Highway,1,2.93054,1,2000,60,1,0,2.93054,2000,0.15,4,1,1,100,10,0,1
,76,827,837,Highway,1,2.86765,1,2500,60,1,0,2.86765,2500,0.15,4,1,1,100,10,0,1
,76,828,282,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,828,823,Highway,1,2.928,1,3000,60,1,0,2.928,3000,0.15,4,1,1,100,10,0,1
,76,828,826,Highway,1,3.111,1,2000,60,1,0,3.111,2000,0.15,4,1,1,100,10,0,1
,76,828,827,Highway,1,2.93054,1,2000,60,1,0,2.93054,2000,0.15,4,1,1,100,10,0,1
,76,828,838,Highway,1,2.87283,1,500,60,1,0,2.87283,500,0.15,4,1,1,100,10,0,1
,76,829,283,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,829,457,Highway,1,3.05061,1,1000,60,1,0,3.05061,1000,0.15,4,1,1,100,10,0,1
,76,829,468,Highway,1,1.66609,1,2500,60,1,0,1.66609,2500,0.15,4,1,1,100,10,0,1
,76,829,819,Highway,1,2.93815,1,3000,60,1,0,2.93815,3000,0.15,4,1,1,100,10,0,1
,76,829,834,Highway,1,2.928,1,7500,60,1,0,2.928,7500,0.15,4,1,1,100,10,0,1
,76,830,284,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,76,830,468,Highway,1,1.50659,1,2500,60,1,0,1.50659,2500,0.15,4,1,1,100,10,0,1
,76,830,820,Highway,1,3.05061,1,500,60,1,0,3.05061,500,0.15,4,1,1,100,10,0,1
,76,830,832,Highway,1,2.867,1,500,60,1,0,2.867,500,0.15,4,1,1,100,10,0,1
,76,830,872,Highway,1,4.4979,1,3000,60,1,0,4.4979,3000,0.15,4,1,1,100,10,0,1
,76,831,285,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
